dataset,img_name,num_obj_anno,format,mode,format_mode,width,height,aspect_ratio,aspect_ratio_max
train,batch_12_000095.jpg,3,jpg,RGB,jpg_RGB,2368,4208,0.5627376425855514,1.777027027027027
train,batch_3_IMG_4980.JPG,2,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_3_IMG_4994.JPG,2,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_12_000042.jpg,1,jpg,RGB,jpg_RGB,5312,2988,1.7777777777777777,1.7777777777777777
train,batch_12_000056.jpg,1,jpg,RGB,jpg_RGB,4160,3120,1.3333333333333333,1.3333333333333333
train,batch_4_000052.JPG,1,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_4_000056.JPG,1,JPG,RGB,JPG_RGB,3264,2448,1.3333333333333333,1.3333333333333333
train,batch_12_000052.jpg,1,jpg,RGB,jpg_RGB,5312,2988,1.7777777777777777,1.7777777777777777
train,batch_12_000046.jpg,5,jpg,RGB,jpg_RGB,2976,3968,0.75,1.3333333333333333
train,batch_4_000042.JPG,1,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_4_000095.JPG,1,JPG,RGB,JPG_RGB,3264,2448,1.3333333333333333,1.3333333333333333
train,batch_12_000091.jpg,7,jpg,RGB,jpg_RGB,4160,3120,1.3333333333333333,1.3333333333333333
train,batch_12_000085.jpg,11,jpg,RGB,jpg_RGB,3120,4160,0.75,1.3333333333333333
train,batch_4_000081.JPG,1,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_8_000039.jpg,1,jpg,RGB,jpg_RGB,2448,3264,0.75,1.3333333333333333
train,batch_15_000035.jpg,2,jpg,RGB,jpg_RGB,3024,4032,0.75,1.3333333333333333
train,batch_15_000021.jpg,2,jpg,RGB,jpg_RGB,1536,2048,0.75,1.3333333333333333
train,batch_8_000005.jpg,2,jpg,RGB,jpg_RGB,6000,4000,1.5,1.5
train,batch_15_000009.jpg,6,jpg,RGB,jpg_RGB,4032,3024,1.3333333333333333,1.3333333333333333
train,batch_8_000011.jpg,3,jpg,RGB,jpg_RGB,2448,3264,0.75,1.3333333333333333
train,batch_1_000127.JPG,10,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_11_000048.jpg,1,jpg,RGB,jpg_RGB,3024,4032,0.75,1.3333333333333333
train,batch_7_000058.JPG,2,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_7_000070.JPG,2,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_11_000074.jpg,7,jpg,RGB,jpg_RGB,4032,3024,1.3333333333333333,1.3333333333333333
train,batch_11_000060.jpg,2,jpg,RGB,jpg_RGB,3024,4032,0.75,1.3333333333333333
train,batch_7_000064.JPG,3,JPG,RGB,JPG_RGB,3264,2448,1.3333333333333333,1.3333333333333333
train,batch_1_000090.JPG,2,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_1_000084.JPG,3,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_5_000012.JPG,7,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_13_000016.jpg,1,jpg,RGB,jpg_RGB,3120,4160,0.75,1.3333333333333333
train,batch_13_000002.jpg,1,jpg,RGB,jpg_RGB,4160,3120,1.3333333333333333,1.3333333333333333
train,batch_5_000006.JPG,2,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_7_000138.JPG,4,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_1_000053.jpg,4,jpg,RGB,jpg_RGB,1537,2049,0.7501220107369448,1.3331164606376058
train,batch_1_000047.jpg,4,jpg,RGB,jpg_RGB,2049,1537,1.3331164606376058,1.3331164606376058
train,batch_7_000104.JPG,1,JPG,RGB,JPG_RGB,3264,2448,1.3333333333333333,1.3333333333333333
train,batch_3_IMG_5046.JPG,1,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_3_IMG_5052.JPG,1,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_7_000110.JPG,2,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_2_000049.JPG,8,JPG,RGB,JPG_RGB,3163,2448,1.2920751633986929,1.2920751633986929
train,batch_9_000041.jpg,1,jpg,RGB,jpg_RGB,2448,3264,0.75,1.3333333333333333
train,batch_14_000059.jpg,1,jpg,RGB,jpg_RGB,4032,3024,1.3333333333333333,1.3333333333333333
train,batch_9_000055.jpg,2,jpg,RGB,jpg_RGB,3264,2448,1.3333333333333333,1.3333333333333333
train,batch_2_000075.JPG,6,JPG,RGB,JPG_RGB,3264,2448,1.3333333333333333,1.3333333333333333
train,batch_14_000071.jpg,2,jpg,RGB,jpg_RGB,4032,3024,1.3333333333333333,1.3333333333333333
train,batch_14_000065.jpg,1,jpg,RGB,jpg_RGB,4032,3024,1.3333333333333333,1.3333333333333333
train,batch_2_000061.JPG,1,JPG,RGB,JPG_RGB,3264,2448,1.3333333333333333,1.3333333333333333
train,batch_9_000069.jpg,1,jpg,RGB,jpg_RGB,1824,4000,0.456,2.192982456140351
train,batch_9_000082.jpg,1,jpg,RGB,jpg_RGB,1824,4000,0.456,2.192982456140351
train,batch_6_000034.JPG,2,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_10_000030.jpg,1,jpg,RGB,jpg_RGB,1824,4000,0.456,2.192982456140351
train,batch_6_000020.JPG,1,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_6_000008.JPG,1,JPG,RGB,JPG_RGB,2624,1968,1.3333333333333333,1.3333333333333333
train,batch_10_000018.jpg,1,jpg,RGB,jpg_RGB,4000,1824,2.192982456140351,2.192982456140351
train,batch_10_000019.jpg,1,jpg,RGB,jpg_RGB,1824,4000,0.456,2.192982456140351
train,batch_6_000009.JPG,1,JPG,RGB,JPG_RGB,3264,2448,1.3333333333333333,1.3333333333333333
train,batch_10_000025.jpg,1,jpg,RGB,jpg_RGB,1824,4000,0.456,2.192982456140351
train,batch_6_000021.JPG,1,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_9_000097.jpg,3,jpg,RGB,jpg_RGB,4000,1824,2.192982456140351,2.192982456140351
train,batch_6_000035.JPG,6,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_9_000083.jpg,1,jpg,RGB,jpg_RGB,1824,4000,0.456,2.192982456140351
train,batch_10_000031.jpg,2,jpg,RGB,jpg_RGB,1824,4000,0.456,2.192982456140351
train,batch_14_000064.jpg,1,jpg,RGB,jpg_RGB,4032,3024,1.3333333333333333,1.3333333333333333
train,batch_9_000068.jpg,1,jpg,RGB,jpg_RGB,1824,4000,0.456,2.192982456140351
train,batch_2_000060.JPG,1,JPG,RGB,JPG_RGB,3264,2448,1.3333333333333333,1.3333333333333333
train,batch_2_000074.JPG,2,JPG,RGB,JPG_RGB,3264,2448,1.3333333333333333,1.3333333333333333
train,batch_14_000070.jpg,1,jpg,RGB,jpg_RGB,4032,3024,1.3333333333333333,1.3333333333333333
train,batch_9_000054.jpg,6,jpg,RGB,jpg_RGB,3264,2448,1.3333333333333333,1.3333333333333333
train,batch_9_000040.jpg,1,jpg,RGB,jpg_RGB,2448,3264,0.75,1.3333333333333333
train,batch_2_000048.JPG,36,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_3_IMG_5053.JPG,3,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_7_000111.JPG,1,JPG,RGB,JPG_RGB,3264,2448,1.3333333333333333,1.3333333333333333
train,batch_7_000139.JPG,2,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_13_000003.jpg,4,jpg,RGB,jpg_RGB,3120,4160,0.75,1.3333333333333333
train,batch_5_000007.JPG,1,JPG,RGB,JPG_RGB,3264,2448,1.3333333333333333,1.3333333333333333
train,batch_5_000013.JPG,1,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_13_000017.jpg,1,jpg,RGB,jpg_RGB,3120,4160,0.75,1.3333333333333333
train,batch_1_000085.JPG,6,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_1_000091.JPG,1,JPG,RGB,JPG_RGB,3264,2448,1.3333333333333333,1.3333333333333333
train,batch_11_000061.jpg,2,jpg,RGB,jpg_RGB,3024,4032,0.75,1.3333333333333333
train,batch_7_000065.JPG,4,JPG,RGB,JPG_RGB,3264,2448,1.3333333333333333,1.3333333333333333
train,batch_7_000071.JPG,1,JPG,RGB,JPG_RGB,3264,2448,1.3333333333333333,1.3333333333333333
train,batch_11_000075.jpg,3,jpg,RGB,jpg_RGB,3024,4032,0.75,1.3333333333333333
train,batch_11_000049.jpg,1,jpg,RGB,jpg_RGB,3024,4032,0.75,1.3333333333333333
train,batch_8_000010.jpg,2,jpg,RGB,jpg_RGB,2448,3264,0.75,1.3333333333333333
train,batch_8_000004.jpg,1,jpg,RGB,jpg_RGB,3264,2448,1.3333333333333333,1.3333333333333333
train,batch_15_000008.jpg,1,jpg,RGB,jpg_RGB,4032,3024,1.3333333333333333,1.3333333333333333
train,batch_15_000020.jpg,2,jpg,RGB,jpg_RGB,2048,1536,1.3333333333333333,1.3333333333333333
train,batch_8_000038.jpg,3,jpg,RGB,jpg_RGB,2448,3264,0.75,1.3333333333333333
train,batch_12_000084.jpg,9,jpg,RGB,jpg_RGB,4160,3120,1.3333333333333333,1.3333333333333333
train,batch_4_000080.JPG,2,JPG,RGB,JPG_RGB,3264,2448,1.3333333333333333,1.3333333333333333
train,batch_4_000094.JPG,2,JPG,RGB,JPG_RGB,3264,2448,1.3333333333333333,1.3333333333333333
train,batch_12_000090.jpg,6,jpg,RGB,jpg_RGB,4160,3120,1.3333333333333333,1.3333333333333333
train,batch_12_000047.jpg,11,jpg,RGB,jpg_RGB,2976,3968,0.75,1.3333333333333333
train,batch_4_000057.JPG,1,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_12_000053.jpg,1,jpg,RGB,jpg_RGB,5312,2988,1.7777777777777777,1.7777777777777777
train,batch_12_000045.jpg,1,jpg,RGB,jpg_RGB,2976,3968,0.75,1.3333333333333333
train,batch_3_IMG_4978.JPG,1,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_12_000051.jpg,17,jpg,RGB,jpg_RGB,3968,2976,1.3333333333333333,1.3333333333333333
train,batch_12_000079.jpg,2,jpg,RGB,jpg_RGB,3120,4160,0.75,1.3333333333333333
train,batch_3_IMG_4950.JPG,3,JPG,RGB,JPG_RGB,2448,2607,0.9390103567318757,1.0649509803921569
train,batch_4_000069.JPG,1,JPG,RGB,JPG_RGB,3264,2448,1.3333333333333333,1.3333333333333333
train,batch_4_000082.JPG,2,JPG,RGB,JPG_RGB,3264,2448,1.3333333333333333,1.3333333333333333
train,batch_12_000086.jpg,4,jpg,RGB,jpg_RGB,3120,4160,0.75,1.3333333333333333
train,batch_12_000092.jpg,2,jpg,RGB,jpg_RGB,3120,4160,0.75,1.3333333333333333
train,batch_4_000096.JPG,2,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_7_000098.JPG,1,JPG,RGB,JPG_RGB,3264,2448,1.3333333333333333,1.3333333333333333
train,batch_15_000022.jpg,6,jpg,RGB,jpg_RGB,1536,2048,0.75,1.3333333333333333
train,batch_11_000088.jpg,3,jpg,RGB,jpg_RGB,3120,4160,0.75,1.3333333333333333
train,batch_15_000036.jpg,2,jpg,RGB,jpg_RGB,3024,4032,0.75,1.3333333333333333
train,batch_8_000012.jpg,3,jpg,RGB,jpg_RGB,2448,3264,0.75,1.3333333333333333
train,batch_8_000006.jpg,1,jpg,RGB,jpg_RGB,3264,2448,1.3333333333333333,1.3333333333333333
train,batch_1_000124.JPG,2,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_7_000067.JPG,2,JPG,RGB,JPG_RGB,3264,2448,1.3333333333333333,1.3333333333333333
train,batch_11_000063.jpg,5,jpg,RGB,jpg_RGB,3024,4032,0.75,1.3333333333333333
train,batch_11_000077.jpg,1,jpg,RGB,jpg_RGB,3024,4032,0.75,1.3333333333333333
train,batch_1_000118.JPG,1,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_7_000073.JPG,5,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_1_000087.JPG,2,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_1_000093.JPG,1,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_5_000005.JPG,6,JPG,RGB,JPG_RGB,3264,2448,1.3333333333333333,1.3333333333333333
train,batch_13_000001.jpg,1,jpg,RGB,jpg_RGB,3120,4160,0.75,1.3333333333333333
train,batch_13_000015.jpg,4,jpg,RGB,jpg_RGB,3120,4160,0.75,1.3333333333333333
train,batch_5_000011.JPG,1,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_1_000050.jpg,2,jpg,RGB,jpg_RGB,1537,2049,0.7501220107369448,1.3331164606376058
train,batch_7_000113.JPG,2,JPG,RGB,JPG_RGB,3264,2448,1.3333333333333333,1.3333333333333333
train,batch_1_000078.JPG,1,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_3_IMG_5045.JPG,2,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_7_000107.JPG,1,JPG,RGB,JPG_RGB,3264,2448,1.3333333333333333,1.3333333333333333
train,batch_9_000056.jpg,4,jpg,RGB,jpg_RGB,2448,3264,0.75,1.3333333333333333
train,batch_9_000042.jpg,1,jpg,RGB,jpg_RGB,2448,3264,0.75,1.3333333333333333
train,batch_2_000062.JPG,1,JPG,RGB,JPG_RGB,3264,2448,1.3333333333333333,1.3333333333333333
train,batch_14_000066.jpg,1,jpg,RGB,jpg_RGB,4032,3024,1.3333333333333333,1.3333333333333333
train,batch_14_000072.jpg,1,jpg,RGB,jpg_RGB,4032,3024,1.3333333333333333,1.3333333333333333
train,batch_2_000076.JPG,3,JPG,RGB,JPG_RGB,3264,2448,1.3333333333333333,1.3333333333333333
train,batch_9_000095.jpg,8,jpg,RGB,jpg_RGB,1824,4000,0.456,2.192982456140351
train,batch_6_000023.JPG,3,JPG,RGB,JPG_RGB,3264,2448,1.3333333333333333,1.3333333333333333
train,batch_10_000027.jpg,3,jpg,RGB,jpg_RGB,1824,4000,0.456,2.192982456140351
train,batch_14_000099.jpg,1,jpg,RGB,jpg_RGB,4032,3024,1.3333333333333333,1.3333333333333333
train,batch_10_000033.jpg,2,jpg,RGB,jpg_RGB,1824,4000,0.456,2.192982456140351
train,batch_9_000081.jpg,2,jpg,RGB,jpg_RGB,1824,4000,0.456,2.192982456140351
train,batch_6_000037.JPG,12,JPG,RGB,JPG_RGB,2624,1968,1.3333333333333333,1.3333333333333333
train,batch_2_000089.JPG,1,JPG,RGB,JPG_RGB,3264,2448,1.3333333333333333,1.3333333333333333
train,batch_10_000032.jpg,1,jpg,RGB,jpg_RGB,1824,4000,0.456,2.192982456140351
train,batch_2_000088.JPG,2,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_6_000036.JPG,5,JPG,RGB,JPG_RGB,2624,1968,1.3333333333333333,1.3333333333333333
train,batch_9_000080.jpg,15,jpg,RGB,jpg_RGB,1824,4000,0.456,2.192982456140351
train,batch_6_000022.JPG,7,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_9_000094.jpg,3,jpg,RGB,jpg_RGB,4000,1824,2.192982456140351,2.192982456140351
train,batch_14_000098.jpg,1,jpg,RGB,jpg_RGB,4032,3024,1.3333333333333333,1.3333333333333333
train,batch_10_000026.jpg,3,jpg,RGB,jpg_RGB,4000,1824,2.192982456140351,2.192982456140351
train,batch_14_000073.jpg,1,jpg,RGB,jpg_RGB,4032,3024,1.3333333333333333,1.3333333333333333
train,batch_2_000077.JPG,1,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_2_000063.JPG,1,JPG,RGB,JPG_RGB,3264,2448,1.3333333333333333,1.3333333333333333
train,batch_14_000067.jpg,3,jpg,RGB,jpg_RGB,4032,3024,1.3333333333333333,1.3333333333333333
train,batch_9_000043.jpg,1,jpg,RGB,jpg_RGB,2448,3264,0.75,1.3333333333333333
train,batch_9_000057.jpg,2,jpg,RGB,jpg_RGB,3264,2448,1.3333333333333333,1.3333333333333333
train,batch_3_IMG_5044.JPG,1,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_7_000106.JPG,1,JPG,RGB,JPG_RGB,3264,2448,1.3333333333333333,1.3333333333333333
train,batch_1_000079.JPG,1,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_7_000112.JPG,2,JPG,RGB,JPG_RGB,3264,2448,1.3333333333333333,1.3333333333333333
train,batch_3_IMG_5050.JPG,1,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_1_000045.jpg,6,jpg,RGB,jpg_RGB,2049,1537,1.3331164606376058,1.3331164606376058
train,batch_13_000014.jpg,7,jpg,RGB,jpg_RGB,2368,4208,0.5627376425855514,1.777027027027027
train,batch_5_000010.JPG,3,JPG,RGB,JPG_RGB,3264,2448,1.3333333333333333,1.3333333333333333
train,batch_5_000004.JPG,2,JPG,RGB,JPG_RGB,3264,2448,1.3333333333333333,1.3333333333333333
train,batch_13_000000.jpg,1,jpg,RGB,jpg_RGB,4160,3120,1.3333333333333333,1.3333333333333333
train,batch_13_000028.jpg,2,jpg,RGB,jpg_RGB,3120,4160,0.75,1.3333333333333333
train,batch_1_000092.JPG,3,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_5_000038.JPG,1,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_1_000086.JPG,3,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_11_000076.jpg,1,jpg,RGB,jpg_RGB,3024,4032,0.75,1.3333333333333333
train,batch_7_000072.JPG,5,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_1_000119.JPG,1,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_7_000066.JPG,3,JPG,RGB,JPG_RGB,3264,2448,1.3333333333333333,1.3333333333333333
train,batch_8_000007.jpg,7,jpg,RGB,jpg_RGB,2448,3264,0.75,1.3333333333333333
train,batch_8_000013.jpg,3,jpg,RGB,jpg_RGB,2448,3264,0.75,1.3333333333333333
train,batch_15_000037.jpg,1,jpg,RGB,jpg_RGB,3024,4032,0.75,1.3333333333333333
train,batch_11_000089.jpg,1,jpg,RGB,jpg_RGB,2448,3264,0.75,1.3333333333333333
train,batch_15_000023.jpg,2,jpg,RGB,jpg_RGB,1536,2048,0.75,1.3333333333333333
train,batch_3_IMG_4992.JPG,2,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_12_000093.jpg,5,jpg,RGB,jpg_RGB,4160,3120,1.3333333333333333,1.3333333333333333
train,batch_4_000097.JPG,7,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_12_000087.jpg,5,jpg,RGB,jpg_RGB,3120,4160,0.75,1.3333333333333333
train,batch_4_000068.JPG,1,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_12_000078.jpg,1,jpg,RGB,jpg_RGB,4160,3120,1.3333333333333333,1.3333333333333333
train,batch_12_000050.jpg,15,jpg,RGB,jpg_RGB,2976,3968,0.75,1.3333333333333333
train,batch_4_000054.JPG,4,JPG,RGB,JPG_RGB,3264,2448,1.3333333333333333,1.3333333333333333
train,batch_4_000040.JPG,1,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_12_000044.jpg,1,jpg,RGB,jpg_RGB,4032,3024,1.3333333333333333,1.3333333333333333
train,batch_3_IMG_4922.JPG,1,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_3_IMG_4936.JPG,1,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_4_000027.JPG,1,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_12_000023.jpg,3,jpg,RGB,jpg_RGB,5312,2988,1.7777777777777777,1.7777777777777777
train,batch_12_000037.jpg,5,jpg,RGB,jpg_RGB,4032,3024,1.3333333333333333,1.3333333333333333
train,batch_8_000074.jpg,3,jpg,RGB,jpg_RGB,2268,4032,0.5625,1.7777777777777777
train,batch_5_000117.JPG,1,JPG,RGB,JPG_RGB,3264,2448,1.3333333333333333,1.3333333333333333
train,batch_15_000078.jpg,5,jpg,RGB,jpg_RGB,3264,2448,1.3333333333333333,1.3333333333333333
train,batch_5_000103.JPG,2,JPG,RGB,JPG_RGB,3264,2448,1.3333333333333333,1.3333333333333333
train,batch_8_000060.jpg,1,jpg,RGB,jpg_RGB,1200,1600,0.75,1.3333333333333333
train,batch_8_000048.jpg,2,jpg,RGB,jpg_RGB,3264,2448,1.3333333333333333,1.3333333333333333
train,batch_15_000044.jpg,1,jpg,RGB,jpg_RGB,1536,2048,0.75,1.3333333333333333
train,batch_15_000050.jpg,1,jpg,RGB,jpg_RGB,3024,4032,0.75,1.3333333333333333
train,batch_7_000001.JPG,3,JPG,RGB,JPG_RGB,6000,4000,1.5,1.5
train,batch_11_000005.jpg,1,jpg,RGB,jpg_RGB,1824,4000,0.456,2.192982456140351
train,batch_11_000011.jpg,3,jpg,RGB,jpg_RGB,1824,4000,0.456,2.192982456140351
train,batch_7_000015.JPG,2,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_11_000039.jpg,3,jpg,RGB,jpg_RGB,4618,3463,1.3335258446433729,1.3335258446433729
train,batch_7_000029.JPG,2,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_5_000063.JPG,2,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_13_000067.jpg,1,jpg,RGB,jpg_RGB,4160,3120,1.3333333333333333,1.3333333333333333
train,batch_13_000073.jpg,1,jpg,RGB,jpg_RGB,4160,3120,1.3333333333333333,1.3333333333333333
train,batch_3_IMG_5037.JPG,1,JPG,RGB,JPG_RGB,2448,2858,0.8565430370888734,1.167483660130719
train,batch_1_000022.jpg,2,jpg,RGB,jpg_RGB,2049,1537,1.3331164606376058,1.3331164606376058
train,batch_13_000098.jpg,1,jpg,RGB,jpg_RGB,4160,3120,1.3333333333333333,1.3333333333333333
train,batch_5_000088.JPG,1,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_14_000000.jpg,1,jpg,RGB,jpg_RGB,4160,3120,1.3333333333333333,1.3333333333333333
train,batch_3_IMG_4856.JPG,1,JPG,RGB,JPG_RGB,3264,2448,1.3333333333333333,1.3333333333333333
train,batch_2_000010.JPG,3,JPG,RGB,JPG_RGB,3264,2448,1.3333333333333333,1.3333333333333333
train,batch_9_000018.jpg,1,jpg,RGB,jpg_RGB,2448,3264,0.75,1.3333333333333333
train,batch_2_000038.JPG,4,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_6_000086.JPG,1,JPG,RGB,JPG_RGB,2624,1968,1.3333333333333333,1.3333333333333333
train,batch_9_000030.jpg,2,jpg,RGB,jpg_RGB,2448,3264,0.75,1.3333333333333333
train,batch_10_000082.jpg,1,jpg,RGB,jpg_RGB,4000,1824,2.192982456140351,2.192982456140351
train,batch_14_000028.jpg,1,jpg,RGB,jpg_RGB,4032,3024,1.3333333333333333,1.3333333333333333
train,batch_10_000096.jpg,5,jpg,RGB,jpg_RGB,3000,4000,0.75,1.3333333333333333
train,batch_6_000092.JPG,1,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_9_000024.jpg,1,jpg,RGB,jpg_RGB,2448,3264,0.75,1.3333333333333333
train,batch_3_IMG_4895.JPG,2,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_3_IMG_4881.JPG,3,JPG,RGB,JPG_RGB,2448,3085,0.7935170178282009,1.2602124183006536
train,batch_6_000045.JPG,2,JPG,RGB,JPG_RGB,3264,2448,1.3333333333333333,1.3333333333333333
train,batch_10_000041.jpg,5,jpg,RGB,jpg_RGB,1824,4000,0.456,2.192982456140351
train,batch_10_000055.jpg,1,jpg,RGB,jpg_RGB,4000,1824,2.192982456140351,2.192982456140351
train,batch_6_000051.JPG,1,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_10_000054.jpg,2,jpg,RGB,jpg_RGB,1824,4000,0.456,2.192982456140351
train,batch_6_000050.JPG,1,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_10_000040.jpg,2,jpg,RGB,jpg_RGB,4000,1824,2.192982456140351,2.192982456140351
train,batch_10_000068.jpg,1,jpg,RGB,jpg_RGB,1824,4000,0.456,2.192982456140351
train,batch_6_000078.JPG,5,JPG,RGB,JPG_RGB,2624,1968,1.3333333333333333,1.3333333333333333
train,batch_10_000097.jpg,2,jpg,RGB,jpg_RGB,1824,4000,0.456,2.192982456140351
train,batch_14_000029.jpg,1,jpg,RGB,jpg_RGB,4032,3024,1.3333333333333333,1.3333333333333333
train,batch_9_000025.jpg,2,jpg,RGB,jpg_RGB,2448,3264,0.75,1.3333333333333333
train,batch_6_000093.JPG,2,JPG,RGB,JPG_RGB,3264,2448,1.3333333333333333,1.3333333333333333
train,batch_9_000031.jpg,2,jpg,RGB,jpg_RGB,2448,3264,0.75,1.3333333333333333
train,batch_6_000087.JPG,3,JPG,RGB,JPG_RGB,2624,1968,1.3333333333333333,1.3333333333333333
train,batch_2_000039.JPG,2,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_10_000083.jpg,5,jpg,RGB,jpg_RGB,1824,4000,0.456,2.192982456140351
train,batch_14_000015.jpg,3,jpg,RGB,jpg_RGB,4160,3120,1.3333333333333333,1.3333333333333333
train,batch_2_000005.JPG,7,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_3_IMG_4857.JPG,1,JPG,RGB,JPG_RGB,3264,2290,1.4253275109170305,1.4253275109170305
train,batch_14_000001.jpg,1,jpg,RGB,jpg_RGB,4160,3120,1.3333333333333333,1.3333333333333333
train,batch_1_000037.jpg,3,jpg,RGB,jpg_RGB,2049,1537,1.3331164606376058,1.3331164606376058
train,batch_1_000023.jpg,6,jpg,RGB,jpg_RGB,1537,2049,0.7501220107369448,1.3331164606376058
train,batch_13_000099.jpg,1,jpg,RGB,jpg_RGB,4160,3120,1.3333333333333333,1.3333333333333333
train,batch_3_IMG_5036.JPG,2,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_13_000072.jpg,1,jpg,RGB,jpg_RGB,3120,4160,0.75,1.3333333333333333
train,batch_5_000062.JPG,1,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_13_000066.jpg,1,jpg,RGB,jpg_RGB,4160,3120,1.3333333333333333,1.3333333333333333
train,batch_11_000038.jpg,1,jpg,RGB,jpg_RGB,3463,4618,0.7498917280207882,1.3335258446433729
train,batch_11_000010.jpg,5,jpg,RGB,jpg_RGB,1824,4000,0.456,2.192982456140351
